2.889,-5.6426377,-11.30807,2.5592175
2.89,-3.8747585,-12.02672,2.863446
2.892,-1.5798695,-7.956766,2.1040726
2.894,-1.716413,-10.912813,2.944893
2.895,-1.922426,-12.91066,1.948365
2.897,-1.2780365,-6.4308324,2.614314
2.898,-0.580946,-3.946699,0.9494415
2.9,-1.869725,-5.6786456,1.459683
2.901,-0.873197,-7.5998363,2.4298606
3.12,0.669505,-11.353585,0.894345
3.122,0.3556945,-11.847058,1.464474
3.123,0.3173665,-11.346398,2.4202785
3.125,0.386836,-10.41934,2.849073
3.129,0.271852,-10.723569,3.419202
3.178,-0.2288075,-9.731832,3.371292
3.182,0.085003,-8.931734,4.4324985
3.331,0.386836,-9.058696,3.6563566
3.333,0.0011605,-9.619243,2.389137
3.335,0.612013,-9.590497,2.93052
3.336,1.565422,-8.752072,3.165279
3.338,1.12465,-9.679131,1.723188
3.34,1.4192965,-12.582477,1.2081555
3.342,0.9018685,-11.552411,1.862127
3.343,0.300598,-10.668472,1.1123354
3.524,0.0538615,-10.273214,0.24756
3.525,0.075421,-6.323035,-0.0806235
3.527,0.3461125,-4.6677446,0.2355825
3.528,1.3905505,-6.6416364,1.6776735
3.53,1.929538,-8.684998,2.034603
3.532,2.1092005,-9.580915,2.676597
3.535,2.547577,-9.782137,3.2682855
3.537,2.7607765,-10.263633,2.542449
3.539,2.763172,-11.504501,2.087304
3.541,3.175198,-11.470964,2.5017254
3.724,3.4219346,-10.234886,2.724507
3.726,3.3931885,-10.280401,2.413092
3.727,3.500986,-10.816993,1.795053
3.729,3.563269,-10.606189,1.435728
3.73,3.587224,-9.98815,1.2704386
3.731,3.6758575,-9.724645,0.942255
3.732,4.3657613,-10.165417,1.028493
3.734,4.8017426,-10.071993,1.713606
3.736,4.808929,-9.219194,2.283735
3.737,5.067643,-9.350947,1.8836865
3.924,5.551534,-9.703086,1.622577
3.926,5.6305857,-9.566542,1.239297
3.927,5.6018395,-8.83831,0.659586
3.928,5.7359877,-8.941317,0.309843
3.93,6.136036,-8.737699,0.424827
3.931,6.3444443,-8.014258,0.9302775
3.933,6.4450555,-8.0454,1.220133
3.935,6.533689,-7.9447885,1.148268
3.937,6.418705,-7.434547,0.9781875
3.939,6.1863413,-7.9399977,1.081194
4.121,6.1528044,-8.814355,1.3614675
4.123,6.3731904,-8.737699,1.584249
4.125,6.337258,-8.296927,1.598622
4.126,5.7934794,-8.495753,1.847754
4.128,5.982724,-9.05151,2.1759374
4.129,6.552853,-8.788005,2.398719
4.131,6.7612615,-8.608342,2.346018
4.133,6.7612615,-8.950898,2.2813394
4.135,6.8283353,-8.759258,2.2621756
4.137,6.830731,-8.603551,2.5400536
4.141,7.16131,-8.804773,2.9089606
4.177,7.443979,-8.747281,3.17007
4.18,7.30504,-8.811959,3.4215975
4.228,7.3793006,-8.368792,3.304218
4.23,7.295458,-8.062168,3.083832
4.408,7.1876607,-8.649066,3.0574815
4.41,7.798513,-8.67302,2.781999
4.412,8.047645,-8.888616,2.6358736
4.413,7.851214,-9.195239,2.623896
4.414,7.597291,-8.656252,2.4154875
4.416,7.233175,-8.505336,2.4825616
4.416,6.960088,-8.474194,2.504121
4.417,6.3923545,-8.256204,2.4777706
4.419,5.7072415,-7.9016695,2.2573845
4.6,4.7682056,-7.8010583,2.0130434
4.601,4.099861,-7.88011,1.799844
4.603,3.788446,-7.242907,1.0644255
4.605,2.8374324,-6.92191,0.1301805
4.607,1.8840235,-7.056058,-0.020736
4.608,2.173879,-6.1002536,-0.025527
4.61,2.6026735,-4.976764,-0.37527
4.611,2.4062426,-5.24506,-0.9477945
4.612,2.6122556,-6.3733406,-0.892698
4.613,3.678253,-5.982874,-0.8088555
4.791,4.3561797,-4.914481,-1.7622645
4.792,4.454395,-5.9158,-3.0941625
4.794,6.2629976,-7.817827,-3.930192
4.795,7.8871465,-6.6320543,-4.6224914
4.797,8.078787,-5.992456,-5.2836494
4.798,9.034591,-7.9064603,-5.0057716
4.799,10.876731,-8.773631,-4.49553
4.801,11.257615,-7.875319,-4.438038
4.804,11.782229,-9.101815,-5.036913
4.805,13.784867,-10.278006,-6.306528
4.815,16.573229,-8.117265,-8.160645
5.011,19.241816,-7.7435665,-8.699633
5.012,21.12947,-9.192844,-8.402591
5.014,26.675053,-7.9639525,-9.550035
5.015,31.478031,-10.165417,-12.312046
5.016,30.48869,-14.237767,-17.768995
5.018,30.491085,-15.425935,-17.05274
5.019,33.9957,-16.511097,-11.600583
5.02,40.396477,-21.05536,-8.941578
5.021,45.273716,-21.505714,-6.45984
5.023,46.09537,-2.7225986,-3.8176036
5.284,3.5177546,0.058577,3.366501
5.441,2.2241845,0.298127,4.6193476
5.442,1.2468204,1.5126455,4.688817
5.444,-0.5018945,1.6707485,4.7534957
5.446,-1.5654964,0.8706515,5.445795
5.448,-2.1116705,0.178352,6.3441076
5.45,-2.703359,0.7508765,6.5309563
5.451,-3.546575,0.700571,6.442323
5.452,-3.6208355,-0.588208,6.375249
5.628,-3.661559,-1.1751055,6.6555223
5.629,-4.2772026,-0.391777,6.950169
5.631,-4.33709,0.2813585,6.820812
5.633,-4.4544697,0.192725,6.8088346
5.634,-4.437701,-0.2264875,6.7034326
5.636,-4.6221547,-0.746311,6.528561
5.637,-5.1060457,-1.0840765,6.777693
5.638,-4.9191966,-1.349977,7.1442046
5.694,-4.605386,-1.239784,7.213674
5.743,-5.017412,-1.4146554,7.5083203
5.745,-4.595804,-1.829077,7.3502173
5.747,-4.3730226,-1.8937556,6.825603
5.749,-4.3059487,-1.8362635,6.52377
5.75,-3.944228,-1.7164885,6.3057795
5.751,-3.4004495,-1.675765,5.7452326
5.797,-3.168086,-1.441006,4.971486
5.8,-2.7872014,-1.421842,4.272
5.825,-2.1260436,-1.41226,3.6324015
5.827,-1.4121845,-0.904414,3.2491214
5.868,-0.633647,-0.5666485,2.940102
5.869,0.564103,-1.1224045,2.9712434
5.871,1.7594575,-1.6829515,2.8347
5.921,2.427802,-1.785958,3.1245556
5.924,2.5883005,-1.7979355,4.3318877
5.964,3.3644426,-2.595637,4.8924346
5.965,5.1131573,-3.8293195,4.0635915
6.003,6.227065,-4.7396097,2.920938
6.005,6.1048946,-5.8127937,3.8815334
6.071,6.3779817,-7.0536623,5.249364
6.073,9.09927,-7.3267493,5.647017
6.075,10.548547,-8.23704,5.9320817
6.076,9.367565,-10.48881,6.926214
6.247,9.559205,-11.286511,7.9778385
6.249,12.647005,-12.419582,7.6185136
6.25,13.787263,-14.750404,6.9908924
6.251,12.462551,-15.260646,7.477179
6.253,12.208629,-14.295259,8.952807
6.254,12.747616,-13.29394,9.417534
6.256,11.71276,-12.024325,7.2735615
6.258,11.283965,-11.64344,4.971486
6.26,12.266121,-12.853168,5.0505376
6.675,9.276537,-4.761169,1.239297
6.677,8.826182,-5.1372623,1.78068
6.678,8.941167,-4.991137,1.8693135
6.68,8.910025,-5.364835,2.231034
6.681,8.7639,-5.441491,2.3579955
6.682,8.754317,-4.928854,2.207079
6.684,8.562677,-5.086957,1.598622
6.685,8.754317,-5.015092,1.162641
6.873,9.092083,-4.9695773,0.980583
6.875,9.429849,-5.3528576,1.1506635
6.877,9.494527,-4.852198,0.975792
6.878,9.027405,-4.8114743,0.8057115
6.879,8.509976,-5.10133,0.717078
6.881,8.450089,-5.034256,0.6140715
6.882,8.541118,-5.350462,0.587721
6.883,8.682452,-5.6451087,0.3888945
6.884,8.45488,-5.4055586,0.146949
6.886,7.9685936,-5.427118,-0.0279225
6.892,7.841632,-5.321716,0.0056145
7.079,8.186584,-5.0653973,-0.111765
7.081,8.43332,-5.3720217,-0.2003985
7.082,8.524349,-5.944546,-0.207585
7.084,8.675266,-6.4212503,-0.2866365
7.085,8.656102,-6.447601,0.00801
7.086,8.83816,-6.2679386,0.0918525
7.088,9.746055,-5.796025,0.261933
7.09,10.953386,-5.2522464,-0.18363
7.092,11.365413,-5.130076,-0.461508
7.094,9.70054,-5.048629,0.233187
7.277,7.324204,-4.727632,1.747143
7.278,6.5696216,-4.655767,2.7412755
7.28,7.6092687,-4.9168763,3.2155845
7.281,9.4442215,-5.168404,3.189234
7.282,10.349721,-5.177986,3.035922
7.284,9.820315,-5.0510244,2.853864
7.284,9.2957,-4.967182,2.8227224
7.286,9.139993,-4.8114743,2.9137516
7.287,9.053755,-4.761169,3.141324
7.289,8.773481,-4.809079,2.940102
7.476,8.141069,-4.8354297,2.379555
7.479,7.2930627,-4.694095,1.8309855
7.481,6.7995896,-4.6821175,1.315953
7.483,6.912178,-4.6102524,1.0787985
7.484,7.2547345,-4.775542,1.10994
7.486,7.472725,-5.177986,1.15785
7.488,7.223593,-5.154031,0.9254865
7.491,6.7564707,-4.679722,0.7338465
7.492,6.3875637,-4.6054616,0.9159045
7.494,6.34684,-4.943227,1.1027535
7.675,6.39475,-4.9839506,1.30158
7.677,7.568545,-5.240269,1.5483165
7.678,9.777196,-6.2296104,0.6859365
7.68,10.256296,-6.9961705,-0.13572
7.681,9.678981,-6.711106,-0.5261865
7.682,10.673113,-6.452392,-1.4125215
7.683,12.100831,-6.1098356,-2.2174096
7.685,11.942728,-5.000719,-2.5719435
7.686,10.922245,-4.1694803,-1.989837
7.688,10.165267,-3.438853,-1.414917
7.875,9.374752,-2.748949,-1.0196595
7.876,8.090764,-2.715412,-0.8280195
7.878,7.20922,-3.23284,-0.5884695
7.879,7.1349597,-3.3310554,-0.7226175
7.88,7.5613585,-3.4364574,-0.61482
7.881,7.630828,-4.0544963,-0.0854145
7.882,8.299172,-4.780333,0.4751325
7.884,12.088854,-6.3541765,0.204441
7.885,13.708212,-6.217633,0.856017
7.887,10.80247,-3.371779,2.6598284
8.075,7.8392367,-1.8266815,3.035922
8.077,5.700055,-2.068627,2.920938
8.078,5.594653,-0.9403465,3.021549
8.08,9.123224,-2.126119,1.8405675
8.081,11.8013935,-5.2235007,0.5661615
8.082,8.651311,-3.343033,-0.748968
8.084,6.2773705,-2.974126,0.2499555
8.086,9.3388195,-5.839144,3.0431085
8.088,14.549032,-4.837825,1.3039755
8.09,14.153774,1.471922,-0.0806235
8.272,11.240847,0.98324,1.7974485
8.274,13.871105,-4.976764,3.6707294
8.275,13.056636,-7.194997,3.783318
8.276,9.369961,-7.424965,3.8767426
8.278,8.260844,-7.405801,3.749781
8.279,7.6428056,-7.410592,4.157016
8.28,6.7995896,-7.8872967,4.6576753
8.281,6.744493,-7.4800615,4.2456493
8.283,5.8126435,-8.234644,3.3928516
8.284,3.9633174,-8.395143,2.667015
8.471,1.69957,-5.7313466,2.484957
8.473,-0.8947565,-4.804288,3.165279
8.475,-2.320079,-5.1180987,2.0944905
8.476,-2.6386805,-5.5636616,-0.7849005
8.477,-1.9008665,-7.841782,-2.967201
8.479,2.149924,-10.860112,-3.379227
8.48,7.175683,-12.369277,-3.0941625
8.481,9.547228,-11.142781,-1.745496
8.482,10.845589,-10.951141,-0.8423925
8.484,10.289833,-10.702009,0.0056145
8.674,8.121905,-9.38688,2.585568
8.675,8.0021305,-8.914966,3.9486074
8.676,8.792645,-9.77495,2.7891855
8.677,8.102741,-10.661285,2.2094746
8.679,8.239285,-11.114035,2.6694105
8.68,9.640653,-11.310466,3.5461636
8.682,10.713837,-11.669791,4.12827
8.684,11.545075,-12.201592,3.9629805
8.685,12.534416,-12.007557,3.079041
8.688,13.152455,-11.427846,1.5674804
8.888,8.632147,-1.158337,4.4324985
8.894,12.651796,-1.5296395,7.874832
8.895,13.521362,-2.863933,7.357404
8.922,10.289833,-5.4295135,7.606536
8.924,8.028481,-6.9051414,9.51575
8.982,8.711199,-6.754225,9.939753
8.985,9.305283,-6.9099326,8.533594
8.986,7.3122263,-7.5950456,6.7561336
9.115,4.6484303,-8.0454,5.8793807
9.116,3.151243,-7.2213473,5.776374
9.118,2.116387,-6.1002536,4.818174
9.119,0.822817,-5.0893526,2.4490244
9.12,-0.8324735,-4.162294,0.2978655
9.122,-1.879307,-4.483291,0.108621
9.123,-1.529564,-4.7348185,0.903927
9.303,-0.355769,-4.727632,1.2896025
9.305,0.257479,-4.1886444,1.454892
9.306,1.1174635,-4.195831,2.135214
9.308,4.401694,-5.1851726,2.9089606
9.311,8.478835,-6.7662024,3.141324
9.312,10.773724,-7.5615087,2.781999
9.314,10.13173,-7.559113,3.26589
9.316,8.864511,-8.431075,3.9150705
9.318,7.558963,-9.647989,4.161807
9.319,5.848576,-10.450481,4.070778
9.737,8.735153,-16.489536,-8.936787
9.738,10.665927,-15.104938,-8.960742
9.74,10.613226,-12.982525,-9.049376
9.741,11.427695,-12.901078,-9.729697
9.742,11.923564,-11.051752,-10.311804
9.744,15.078438,-13.205306,-11.497577
9.745,17.73265,-15.251063,-12.436612
9.926,22.504488,-14.228185,-13.943382
9.927,28.72081,-9.676735,-14.053575
9.928,29.39155,-8.124451,-9.027816
9.93,37.255978,-18.758076,-5.2213664
9.933,45.76719,-25.913433,-3.446301
9.935,36.79604,-21.4602,1.454892
9.937,39.481396,14.604053,2.346018
9.938,21.191753,4.729802,19.722975
9.939,20.717445,-28.732937,13.346154
9.94,15.488068,-11.025401,15.284114
10.125,13.140478,-2.011135,14.678052
10.127,10.050283,-3.587374,9.59001
10.129,7.54459,-8.280158,4.8109875
10.131,4.784974,-8.821542,1.191387
10.133,4.004041,-10.929582,0.96621
10.135,3.898639,-8.117265,4.0108905
10.137,4.138189,-4.57432,6.90705
10.139,2.5499725,-5.173195,7.994607
10.14,1.9798435,-6.15535,8.15271
10.141,1.455229,-5.604385,8.586295
10.144,-0.044354,-5.2282915,7.8293176
10.338,-0.317441,-5.5828257,7.1633687
10.34,0.0969805,-4.2461367,6.844767
10.341,-1.0863965,-3.558628,6.988497
10.342,-2.023037,-3.261586,6.6315675
10.344,-2.061365,-3.448435,5.7500234
10.345,-2.665031,-3.390943,5.067306
10.347,-3.1800635,-3.5274866,4.8061967
10.348,-3.302234,-3.774223,4.4516625
10.349,-3.771752,-3.352615,4.4756174
10.352,-4.1718006,-3.4316666,5.0649104
10.54,-4.595804,-4.1598983,5.417049
10.541,-3.9322505,-4.468918,5.2038493
10.543,-3.211205,-3.898789,4.4947815
10.544,-3.005192,-1.9129195,3.1197646
10.545,-1.5319595,-0.200137,1.886082
10.546,0.382045,-0.02287,1.4381235
10.548,1.330663,0.2047025,0.6476085
10.549,0.26227,1.332983,-0.3441285
10.552,-1.946381,2.315138,-0.480672
10.554,0.108958,0.5975645,0.1972545
10.74,4.1262116,-1.464961,0.5996985
10.741,4.3274336,-3.146602,-0.2530995
10.743,-0.2000615,-5.4103494,-1.089129
10.744,-3.3717034,-7.2165565,-0.3537105
10.745,-3.3812854,-8.054981,1.3087665
10.747,-3.8460126,-8.879033,2.484957
10.748,-5.309663,-10.82418,0.956628
10.75,-8.157912,-12.141705,-1.3598205
10.752,-9.99047,-14.721658,-1.1873446
10.754,-6.5960464,-15.984086,1.3806314
10.936,-2.7392914,-13.866465,2.7700214
10.938,-2.3799665,-13.260403,3.400038
10.939,-7.0655646,-15.442703,3.754572
10.94,-12.323687,-15.804424,4.506759
10.941,-8.543588,-17.268074,5.196663
10.943,-3.7022824,-18.904202,8.591086
10.944,0.286225,-15.382816,11.05366
10.945,3.0674005,-16.31227,11.860944
10.946,1.8983965,-16.884794,11.690864
10.947,2.0517085,-12.160869,10.35657
11.206,3.7812595,-8.579596,4.4133344
11.38,6.8235445,-7.73638,3.7090576
11.382,8.378224,-7.7771034,2.9281244
11.384,8.2848,-8.596365,2.801163
11.385,8.704012,-7.343518,2.4681885
11.386,9.906553,-5.4199314,2.010648
11.388,11.267197,-6.323035,1.133895
11.389,12.297262,-6.907537,0.5996985
11.39,11.777438,-6.6176815,0.520647
11.391,10.136521,-6.672778,1.3997955
11.568,9.281327,-6.217633,1.9938796
11.57,9.887389,-5.2570376,2.0178344
11.571,10.141312,-5.211523,1.5339435
11.573,9.058546,-5.058211,1.119522
11.575,7.669156,-4.900108,1.258461
11.577,6.8139625,-4.689304,1.2129465
11.579,6.6750236,-4.579111,1.2081555
11.58,6.998416,-4.1838536,0.6428175
11.581,7.3649273,-4.028146,0.281097
11.583,8.268031,-3.8868115,0.2451645
11.768,9.599929,-3.635284,-0.102183
11.77,10.177244,-3.8532746,0.223605
11.771,10.067052,-4.1886444,0.8967405
11.773,9.906553,-4.6725354,1.215342
11.776,9.913739,-5.3816037,1.5004065
11.777,10.646763,-6.476347,1.373445
11.779,10.665927,-7.137505,1.5866445
11.781,8.701616,-6.2727294,2.494539
11.783,6.313303,-5.618758,3.4503436
11.784,5.211373,-4.981555,3.754572
11.968,6.4642196,-4.9264584,3.577305
11.97,8.924398,-6.2344017,3.208398
11.971,8.773481,-6.8572316,3.4359705
11.974,6.792403,-6.548212,4.2935596
11.975,6.533689,-6.3877134,4.3606334
11.977,6.92176,-6.078694,3.653961
11.978,6.39475,-6.0188065,3.4120154
11.98,5.838994,-5.8990316,3.1724656
11.981,5.6353765,-5.8607035,3.011967
11.982,5.494042,-6.064321,2.73888
12.168,5.43655,-6.25117,2.504121
12.17,5.6162124,-6.1481633,2.096886
12.172,6.025843,-6.040366,1.910037
12.174,6.2150874,-5.9756875,1.991484
12.176,6.112081,-5.575639,2.1088636
12.177,6.174364,-5.0318604,1.9411784
12.179,7.1134,-5.163613,1.7591205
12.181,8.610587,-5.407954,1.15785
12.182,9.072919,-5.4678416,1.2416925
12.183,8.323128,-5.154031,1.8453585
12.368,7.9446387,-4.7635646,2.0465806
12.37,8.833369,-4.444963,1.890873
12.371,9.690958,-4.646185,1.7830755
12.374,9.09927,-4.71805,2.2525935
12.375,9.357984,-5.412745,2.518494
12.377,10.962969,-6.270334,1.919619
12.379,11.552261,-7.132714,1.1027535
12.38,10.649158,-8.402329,0.2355825
12.382,9.525668,-9.202426,0.142158
12.383,8.500395,-8.522104,0.688332
12.568,7.774558,-7.2405114,1.224924
12.57,7.16131,-6.6655917,1.167432
12.571,7.2978535,-6.768598,0.688332
12.574,8.040459,-6.610495,-0.111765
12.576,8.418947,-6.7614117,-0.595656
12.578,8.306359,-6.021202,-0.581283
12.579,8.356665,-5.00551,-0.0039675
12.581,8.895652,-5.288179,0.3888945
12.582,9.202276,-5.412745,0.362544
12.583,9.216649,-5.163613,0.3122385
12.768,9.516087,-5.992456,0.228396
12.77,9.67419,-6.380527,-0.145302
12.772,8.991472,-5.7121825,-0.3249645
12.775,8.344687,-5.786443,-0.2291445
12.776,8.153047,-5.8511214,-0.1237425
12.778,7.755394,-5.843935,0.118203
12.78,7.5853133,-5.7409286,0.1828815
12.781,7.8631916,-5.7361374,0.127785
12.783,8.21533,-5.604385,-0.015945
12.784,8.188979,-4.914481,-0.1237425
12.787,8.02369,-4.4569407,-0.0566685
12.981,8.52914,-4.133548,0.0631065
12.983,9.425057,-3.5274866,-0.0758325
12.984,9.837084,-3.7862005,0.1972545
12.986,9.638257,-4.0401235,0.812898
12.987,9.55681,-3.4747856,1.200969
12.988,10.050283,-3.558628,1.4141685
12.989,12.199046,-5.3145294,1.3662585
12.99,12.347568,-7.2261386,1.8405675
12.991,8.220121,-6.438019,4.851711
12.992,7.0678854,-4.780333,6.978915
13.18,10.4120035,-4.852198,6.8615355
13.182,11.997825,-5.623549,5.378721
13.184,9.429849,-5.2187095,4.2791867
13.185,6.548062,-4.694095,3.309009
13.186,4.971823,-4.9264584,2.7556486
13.188,3.726163,-4.282069,2.360391
13.189,2.8470144,-2.667502,2.810745
13.19,3.8818705,-1.3236265,2.916147
13.192,6.6893964,-0.937951,2.360391
13.195,8.821391,-1.1846875,1.727979
13.381,10.943805,-1.6733695,0.832062
13.382,13.86871,-2.260267,-1.1298525
13.384,14.841283,-2.518981,-2.444982
13.386,14.160961,-3.4077115,-2.1311715
13.387,14.201685,-4.674931,-1.635303
13.388,14.196894,-4.9887414,-1.098711
13.39,13.071009,-5.1420536,-0.519
13.391,10.522197,-4.7827287,0.4320135
13.393,7.7386255,-3.71194,1.4237505
13.395,4.990987,-3.2448175,1.9411784
13.58,2.9619985,-3.2831454,2.7891855
13.581,3.151243,-3.08911,3.2826586
13.583,7.3313904,-5.518147,2.8514686
13.585,9.398707,-7.9399977,3.0335264
13.587,6.509734,-6.4452057,4.592997
13.588,8.541118,-7.180624,5.42184
13.59,10.809656,-6.8524404,5.4194446
13.592,10.093402,-7.966348,5.85303
13.594,9.357984,-8.419098,5.1846857
13.596,7.808095,-4.8210564,3.3593144
13.822,8.035667,-6.318244,5.603898
13.823,8.526745,-6.524257,5.354766
13.824,8.363851,-6.7374563,4.8301516
13.826,7.817677,-5.824771,4.267209
13.85,6.8379173,-4.641394,3.869556
13.852,5.9707465,-4.1263614,3.6946845
14,6.083335,-4.23895,3.6467745
14.001,7.9446387,-5.618758,3.088623
14.002,10.177244,-7.3794503,2.350809
14.004,10.598852,-7.434547,2.556822
14.005,9.935299,-5.9469414,3.4599254
14.007,9.504109,-5.168404,3.9486074
14.008,9.468177,-5.374417,3.4407616
14.01,9.422662,-5.566057,3.524604
14.191,9.592743,-5.4678416,4.3462605
14.193,9.702935,-5.1228895,5.7500234
14.196,9.5089,-5.0366516,6.471069
14.198,8.79025,-4.809079,6.4447184
14.2,8.500395,-5.0797706,6.2195415
14.2,9.60472,-5.187568,6.4590917
14.201,11.180959,-4.4329853,7.223256
14.202,11.652872,-3.6424706,7.6664233
14.204,11.236055,-3.620911,7.256793
14.206,10.843193,-3.6616344,6.878304
14.392,10.862357,-3.031618,7.2160697
14.394,11.070766,-2.437534,7.43406
14.396,10.895894,-2.4207654,6.595635
14.398,9.683771,-2.959753,5.522451
14.399,8.361456,-2.1189325,5.814702
14.4,7.8488183,-1.1319865,6.547725
14.402,7.87996,-1.321231,5.7260685
14.403,6.8139625,-2.0614405,4.597788
14.404,5.2616787,-2.0901866,4.147434
14.405,3.5417094,-1.211038,4.147434
14.592,1.2037015,-0.59779,4.406148
14.594,-0.6025055,-0.6576775,5.225409
14.596,-1.275641,-0.6864235,6.0901847
14.598,-1.3211555,-1.0936584,6.3057795
14.599,-1.227731,-2.2147524,5.656599
14.6,-1.682876,-2.739367,4.391775
14.602,-2.03741,-3.180139,3.644379
14.604,-1.136702,-3.323869,3.1006005
